entity_id,score,label_value,race,sex,age_cat
5982,0.0,1,African-American,Male,25 - 45
5984,0.0,0,African-American,Male,25 - 45
5985,0.0,0,Caucasian,Male,Greater than 45
5987,1.0,1,Caucasian,Male,25 - 45
5988,0.0,0,Caucasian,Female,Less than 25
5989,0.0,0,Caucasian,Female,25 - 45
5990,1.0,1,Hispanic,Male,Less than 25
5992,0.0,0,African-American,Male,Less than 25
5993,0.0,0,Caucasian,Male,Greater than 45
5994,1.0,1,African-American,Female,Less than 25
5995,1.0,0,Caucasian,Male,25 - 45
5996,1.0,1,African-American,Male,25 - 45
5997,1.0,0,Caucasian,Male,Less than 25
6000,1.0,1,African-American,Female,Less than 25
6001,1.0,1,African-American,Male,25 - 45
6002,0.0,0,African-American,Female,25 - 45
6004,0.0,0,Other,Male,25 - 45
6005,1.0,0,Caucasian,Male,25 - 45
6006,1.0,0,African-American,Female,25 - 45
6009,0.0,0,African-American,Male,25 - 45
6010,0.0,0,Caucasian,Male,Greater than 45
6011,1.0,0,Caucasian,Male,Less than 25
6013,0.0,0,Caucasian,Male,25 - 45
6014,1.0,1,Caucasian,Male,25 - 45
6019,0.0,1,Caucasian,Male,25 - 45
6021,0.0,1,Caucasian,Male,25 - 45
6022,0.0,1,Caucasian,Male,Greater than 45
6023,0.0,0,Other,Male,Greater than 45
6024,0.0,0,African-American,Male,25 - 45
6027,1.0,1,African-American,Male,25 - 45
6029,0.0,1,African-American,Male,Less than 25
6030,0.0,0,African-American,Male,Greater than 45
6032,1.0,0,African-American,Male,Less than 25
6034,1.0,1,Caucasian,Male,Less than 25
6035,0.0,0,Asian,Male,Greater than 45
6036,0.0,0,Other,Male,Less than 25
6040,1.0,1,African-American,Male,25 - 45
6041,0.0,0,Caucasian,Male,Greater than 45
6042,0.0,1,Caucasian,Male,25 - 45
6043,0.0,0,Caucasian,Male,Greater than 45
6044,1.0,1,African-American,Male,Less than 25
6045,0.0,0,Caucasian,Male,25 - 45
6046,0.0,0,African-American,Male,Greater than 45
6047,1.0,0,Caucasian,Male,Greater than 45
6048,1.0,0,African-American,Male,25 - 45
6051,1.0,0,African-American,Male,Less than 25
6055,0.0,1,African-American,Female,Less than 25
6056,1.0,1,Caucasian,Male,25 - 45
6058,0.0,1,Other,Male,25 - 45
6062,0.0,0,Caucasian,Male,Greater than 45
6064,0.0,0,Caucasian,Female,25 - 45
6065,1.0,0,African-American,Male,Greater than 45
6066,1.0,0,Caucasian,Male,Greater than 45
6067,1.0,1,African-American,Male,25 - 45
6070,0.0,1,African-American,Male,25 - 45
6071,0.0,0,African-American,Male,Greater than 45
6073,1.0,0,Caucasian,Male,25 - 45
6074,0.0,0,Other,Male,Greater than 45
6075,1.0,1,African-American,Male,25 - 45
6077,0.0,0,Caucasian,Male,Less than 25
6078,0.0,0,Caucasian,Female,25 - 45
6079,1.0,0,African-American,Male,25 - 45
6080,0.0,1,African-American,Male,25 - 45
6081,1.0,0,Caucasian,Female,25 - 45
6082,1.0,1,African-American,Male,Greater than 45
6083,0.0,1,African-American,Female,25 - 45
6084,0.0,0,African-American,Male,25 - 45
6085,0.0,0,African-American,Male,25 - 45
6087,0.0,0,Caucasian,Female,Greater than 45
6089,1.0,1,African-American,Male,25 - 45
6094,1.0,1,Caucasian,Male,25 - 45
6095,1.0,1,African-American,Male,25 - 45
6096,1.0,1,African-American,Male,Less than 25
6097,1.0,1,Caucasian,Male,25 - 45
6098,1.0,1,African-American,Male,25 - 45
6099,1.0,1,African-American,Male,25 - 45
6100,0.0,1,Caucasian,Male,25 - 45
6101,0.0,0,Caucasian,Male,25 - 45
6103,1.0,1,African-American,Male,Less than 25
6105,0.0,0,African-American,Male,25 - 45
6106,1.0,0,African-American,Male,25 - 45
6107,1.0,0,Caucasian,Female,Less than 25
6108,1.0,1,African-American,Male,25 - 45
6109,0.0,0,Caucasian,Male,Less than 25
6110,0.0,0,Caucasian,Female,Less than 25
6111,0.0,0,African-American,Female,Greater than 45
6112,0.0,1,African-American,Male,25 - 45
6113,1.0,1,African-American,Male,Greater than 45
6114,1.0,0,Caucasian,Female,25 - 45
6116,1.0,1,African-American,Male,25 - 45
6117,1.0,1,African-American,Male,25 - 45
6118,1.0,0,Caucasian,Female,Greater than 45
6119,1.0,0,African-American,Female,25 - 45
6123,0.0,0,Caucasian,Female,Less than 25
6125,0.0,0,African-American,Male,25 - 45
6127,0.0,0,African-American,Male,25 - 45
6129,0.0,0,African-American,Male,25 - 45
6131,0.0,0,African-American,Male,Greater than 45
6133,0.0,0,Caucasian,Male,Greater than 45
6134,0.0,0,African-American,Male,25 - 45
6135,0.0,1,African-American,Male,25 - 45
6137,0.0,0,Caucasian,Male,Greater than 45
6139,1.0,0,African-American,Female,25 - 45
6140,1.0,0,African-American,Male,25 - 45
6143,0.0,1,African-American,Male,Greater than 45
6145,1.0,0,African-American,Male,25 - 45
6146,1.0,0,African-American,Male,25 - 45
6147,1.0,1,African-American,Male,Less than 25
6148,0.0,0,African-American,Female,25 - 45
6149,1.0,1,African-American,Male,Less than 25
6150,0.0,0,Caucasian,Male,25 - 45
6152,0.0,0,African-American,Male,25 - 45
6153,1.0,0,African-American,Male,25 - 45
6154,0.0,0,African-American,Male,25 - 45
6156,0.0,0,Caucasian,Male,25 - 45
6159,1.0,0,African-American,Male,25 - 45
6160,1.0,1,African-American,Male,25 - 45
6161,0.0,0,African-American,Male,25 - 45
6162,0.0,0,Caucasian,Female,25 - 45
6163,1.0,0,African-American,Male,25 - 45
6164,0.0,0,African-American,Female,25 - 45
6165,0.0,1,Caucasian,Male,25 - 45
6166,1.0,1,Caucasian,Male,Less than 25
6167,1.0,1,African-American,Female,Greater than 45
6169,1.0,1,Caucasian,Male,Less than 25
6170,1.0,1,African-American,Male,25 - 45
6171,0.0,0,African-American,Female,Greater than 45
6172,1.0,1,Caucasian,Male,25 - 45
6173,0.0,0,African-American,Male,Greater than 45
6175,0.0,0,African-American,Male,25 - 45
6177,1.0,0,African-American,Male,Less than 25
6178,0.0,0,Caucasian,Male,25 - 45
6179,1.0,1,Caucasian,Male,25 - 45
6180,0.0,1,African-American,Male,Less than 25
6182,1.0,0,African-American,Male,25 - 45
6183,1.0,0,Caucasian,Female,Less than 25
6185,1.0,1,African-American,Male,25 - 45
6189,0.0,0,Caucasian,Female,Greater than 45
6191,1.0,0,African-American,Female,25 - 45
6192,0.0,0,Caucasian,Male,Greater than 45
6193,1.0,0,African-American,Male,25 - 45
6195,1.0,1,Caucasian,Female,Less than 25
6196,1.0,1,African-American,Male,Less than 25
6198,0.0,0,Caucasian,Male,Greater than 45
6199,1.0,1,Caucasian,Male,25 - 45
6200,0.0,0,Hispanic,Male,25 - 45
6201,0.0,0,Caucasian,Female,Greater than 45
6202,0.0,1,Hispanic,Male,25 - 45
6203,0.0,0,African-American,Male,25 - 45
6205,0.0,1,African-American,Male,Greater than 45
6206,0.0,0,Hispanic,Male,Greater than 45
6207,1.0,1,African-American,Male,25 - 45
6208,1.0,0,African-American,Male,25 - 45
6210,1.0,1,African-American,Male,Less than 25
6212,0.0,0,African-American,Male,Greater than 45
6213,0.0,0,Caucasian,Female,25 - 45
6215,0.0,0,Other,Female,Less than 25
6216,0.0,1,African-American,Male,Less than 25
6219,1.0,0,African-American,Male,25 - 45
6221,0.0,0,Caucasian,Male,25 - 45
6222,0.0,1,Other,Male,Less than 25
6223,0.0,0,Other,Male,Greater than 45
6224,0.0,0,Hispanic,Male,Less than 25
6226,0.0,1,Caucasian,Female,25 - 45
6227,1.0,1,African-American,Female,Less than 25
6228,0.0,0,Caucasian,Male,Greater than 45
6229,1.0,1,Caucasian,Male,25 - 45
6230,0.0,0,Other,Female,Greater than 45
6231,1.0,0,African-American,Male,Greater than 45
6234,1.0,0,African-American,Female,Greater than 45
6236,0.0,0,Asian,Male,25 - 45
6238,0.0,0,Hispanic,Male,25 - 45
6239,0.0,0,African-American,Male,Greater than 45
6240,0.0,0,African-American,Male,Greater than 45
6241,0.0,0,Caucasian,Male,25 - 45
6242,0.0,0,Caucasian,Female,Greater than 45
6244,1.0,1,Hispanic,Male,25 - 45
6245,1.0,0,Caucasian,Male,25 - 45
6247,1.0,1,African-American,Male,25 - 45
6248,0.0,0,Caucasian,Male,25 - 45
6249,0.0,1,Caucasian,Male,25 - 45
6250,1.0,1,African-American,Male,Less than 25
6251,0.0,0,African-American,Male,25 - 45
6256,1.0,1,African-American,Male,25 - 45
6259,0.0,0,Caucasian,Male,Greater than 45
6260,1.0,1,Caucasian,Male,25 - 45
6264,1.0,0,African-American,Female,25 - 45
6266,0.0,0,African-American,Male,25 - 45
6267,0.0,1,Caucasian,Female,Greater than 45
6268,0.0,0,African-American,Female,25 - 45
6271,0.0,0,Caucasian,Male,25 - 45
6274,1.0,1,Hispanic,Male,25 - 45
6278,0.0,0,African-American,Female,25 - 45
6280,1.0,0,African-American,Male,25 - 45
6281,0.0,0,Caucasian,Male,25 - 45
6282,1.0,1,Hispanic,Male,Less than 25
6284,1.0,0,African-American,Male,Less than 25
6285,0.0,1,Caucasian,Female,25 - 45
6286,1.0,1,African-American,Male,Less than 25
6287,0.0,0,Caucasian,Male,25 - 45
6289,1.0,1,Caucasian,Female,25 - 45
6292,0.0,0,African-American,Male,Greater than 45
6293,0.0,0,African-American,Female,25 - 45
6296,1.0,1,African-American,Male,25 - 45
6297,1.0,0,Caucasian,Female,25 - 45
6299,1.0,0,African-American,Female,Less than 25
6300,1.0,0,African-American,Male,25 - 45
6301,0.0,1,African-American,Male,25 - 45
6302,0.0,0,African-American,Male,Less than 25
6303,0.0,0,Hispanic,Female,25 - 45
6304,1.0,1,African-American,Male,25 - 45
6305,0.0,0,African-American,Female,Less than 25
6312,1.0,1,African-American,Male,25 - 45
6314,1.0,1,Caucasian,Male,Less than 25
6315,0.0,1,African-American,Male,25 - 45
6317,1.0,1,Caucasian,Male,25 - 45
6319,1.0,1,African-American,Male,Less than 25
6320,1.0,1,African-American,Male,25 - 45
6321,1.0,0,African-American,Male,25 - 45
6322,1.0,1,Caucasian,Male,25 - 45
6323,0.0,1,Caucasian,Male,Greater than 45
6324,1.0,0,Hispanic,Male,Less than 25
6326,1.0,1,Caucasian,Male,Less than 25
6328,0.0,0,African-American,Female,Greater than 45
6330,1.0,0,Caucasian,Female,25 - 45
6332,0.0,1,African-American,Male,Greater than 45
6335,0.0,0,African-American,Male,25 - 45
6336,1.0,1,African-American,Male,25 - 45
6337,1.0,0,African-American,Male,Greater than 45
6338,1.0,1,African-American,Male,25 - 45
6339,1.0,1,African-American,Male,Greater than 45
6341,0.0,0,Other,Male,25 - 45
6344,1.0,0,Caucasian,Male,25 - 45
6345,0.0,0,African-American,Male,Less than 25
6347,1.0,1,African-American,Male,Less than 25
6349,0.0,0,African-American,Female,25 - 45
6353,0.0,0,African-American,Male,Greater than 45
6354,0.0,1,Caucasian,Female,Greater than 45
6356,0.0,1,Hispanic,Male,25 - 45
6359,1.0,1,African-American,Male,Greater than 45
6360,0.0,0,Caucasian,Male,25 - 45
6361,1.0,0,African-American,Male,Less than 25
6362,0.0,1,Hispanic,Female,25 - 45
6365,1.0,1,African-American,Male,Greater than 45
6367,1.0,1,African-American,Male,25 - 45
6368,1.0,1,African-American,Male,25 - 45
6369,1.0,0,Caucasian,Male,25 - 45
6371,1.0,1,African-American,Male,25 - 45
6372,1.0,1,African-American,Male,25 - 45
6373,1.0,1,African-American,Male,25 - 45
6375,1.0,1,African-American,Male,25 - 45
6376,0.0,0,African-American,Male,Greater than 45
6377,1.0,1,Caucasian,Male,25 - 45
6378,1.0,1,African-American,Male,25 - 45
6379,1.0,0,Caucasian,Male,Less than 25
6380,1.0,0,African-American,Male,25 - 45
6381,1.0,1,African-American,Male,25 - 45
6382,0.0,0,African-American,Male,25 - 45
6383,0.0,1,Caucasian,Male,Greater than 45
6384,1.0,1,African-American,Male,Less than 25
6386,0.0,1,Hispanic,Male,25 - 45
6387,0.0,0,Hispanic,Female,Less than 25
6389,1.0,1,Caucasian,Female,25 - 45
6390,0.0,0,African-American,Male,Greater than 45
6391,1.0,1,African-American,Male,Less than 25
6392,0.0,1,African-American,Male,Greater than 45
6393,1.0,1,African-American,Male,Less than 25
6394,0.0,0,African-American,Male,Greater than 45
6395,0.0,0,Caucasian,Male,Greater than 45
6396,0.0,0,Caucasian,Male,Greater than 45
6398,0.0,0,Caucasian,Female,25 - 45
6399,0.0,0,Caucasian,Male,25 - 45
6400,0.0,1,African-American,Male,25 - 45
6401,0.0,0,Caucasian,Male,Greater than 45
6402,0.0,0,African-American,Female,25 - 45
6405,0.0,0,Caucasian,Male,Greater than 45
6406,1.0,0,Hispanic,Male,Greater than 45
6409,0.0,1,African-American,Male,25 - 45
6412,1.0,0,Other,Male,Less than 25
6413,0.0,0,African-American,Male,Greater than 45
6414,1.0,0,Hispanic,Male,25 - 45
6415,1.0,0,African-American,Male,Greater than 45
6420,1.0,1,African-American,Male,Less than 25
6422,1.0,0,African-American,Female,Less than 25
6424,0.0,0,Hispanic,Male,Greater than 45
6425,0.0,0,African-American,Female,25 - 45
6426,1.0,1,Other,Male,25 - 45
6427,0.0,0,African-American,Male,25 - 45
6428,1.0,1,Caucasian,Female,25 - 45
6430,0.0,0,African-American,Male,Greater than 45
6431,0.0,1,Other,Female,Less than 25
6432,1.0,0,Caucasian,Female,25 - 45
6433,1.0,1,Caucasian,Female,25 - 45
6434,0.0,0,Hispanic,Female,25 - 45
6436,0.0,0,Hispanic,Male,25 - 45
6439,1.0,1,African-American,Male,25 - 45
6441,1.0,0,African-American,Male,25 - 45
6442,1.0,1,African-American,Male,Less than 25
6443,1.0,0,Caucasian,Male,25 - 45
6446,0.0,1,Caucasian,Male,25 - 45
6447,0.0,0,African-American,Male,Less than 25
6448,1.0,1,Caucasian,Male,25 - 45
6449,1.0,1,African-American,Male,Greater than 45
6450,1.0,0,African-American,Male,25 - 45
6451,0.0,1,African-American,Male,25 - 45
6453,1.0,1,African-American,Male,25 - 45
6458,0.0,0,Hispanic,Female,25 - 45
6459,1.0,1,African-American,Male,Greater than 45
6462,1.0,1,African-American,Male,Less than 25
6463,1.0,0,African-American,Male,25 - 45
6466,0.0,0,Caucasian,Male,Greater than 45
6467,1.0,0,African-American,Male,25 - 45
6468,0.0,0,African-American,Female,Greater than 45
6469,0.0,1,Other,Male,Less than 25
6470,1.0,1,African-American,Female,Less than 25
6471,1.0,1,Caucasian,Male,Greater than 45
6473,1.0,1,African-American,Male,25 - 45
6475,0.0,0,African-American,Male,25 - 45
6477,1.0,1,Caucasian,Male,Greater than 45
6478,0.0,1,Hispanic,Female,25 - 45
6480,1.0,1,African-American,Male,25 - 45
6481,0.0,0,African-American,Female,Less than 25
6482,0.0,1,African-American,Male,25 - 45
6483,0.0,0,Caucasian,Male,Greater than 45
6484,0.0,0,Caucasian,Female,Greater than 45
6485,0.0,0,African-American,Male,Greater than 45
6487,0.0,0,African-American,Female,25 - 45
6488,0.0,0,Caucasian,Female,Greater than 45
6489,0.0,1,African-American,Male,25 - 45
6490,1.0,1,African-American,Male,Less than 25
6491,0.0,1,Caucasian,Female,25 - 45
6492,0.0,0,Caucasian,Male,25 - 45
6495,0.0,0,Asian,Male,25 - 45
6496,0.0,0,Caucasian,Male,Less than 25
6497,1.0,1,African-American,Male,25 - 45
6498,0.0,0,Caucasian,Female,25 - 45
6500,0.0,0,Caucasian,Female,Less than 25
6501,0.0,0,African-American,Female,Greater than 45
6502,1.0,1,African-American,Male,25 - 45
6503,0.0,1,Hispanic,Male,25 - 45
6504,1.0,1,African-American,Male,25 - 45
6505,0.0,0,Caucasian,Male,25 - 45
6507,0.0,1,African-American,Male,25 - 45
6508,0.0,0,African-American,Female,25 - 45
6511,1.0,1,African-American,Male,25 - 45
6512,0.0,0,Caucasian,Male,25 - 45
6513,0.0,1,African-American,Male,Greater than 45
6514,0.0,0,Caucasian,Male,25 - 45
6518,1.0,0,African-American,Male,25 - 45
6520,1.0,0,African-American,Female,25 - 45
6521,1.0,1,Caucasian,Female,25 - 45
6522,0.0,1,African-American,Male,Less than 25
6524,0.0,0,Caucasian,Male,25 - 45
6525,0.0,1,Caucasian,Male,Greater than 45
6526,0.0,0,Hispanic,Female,25 - 45
6527,0.0,0,African-American,Female,Less than 25
6528,1.0,1,African-American,Male,25 - 45
6529,0.0,1,Other,Male,Less than 25
6531,1.0,1,African-American,Male,Less than 25
6533,0.0,0,Hispanic,Female,Less than 25
6534,1.0,0,African-American,Female,25 - 45
6535,0.0,1,Caucasian,Male,Less than 25
6536,0.0,0,Caucasian,Male,Greater than 45
6537,0.0,1,Caucasian,Male,25 - 45
6538,0.0,0,Caucasian,Male,25 - 45
6539,0.0,0,Other,Male,25 - 45
6541,1.0,1,Caucasian,Male,Less than 25
6546,1.0,0,Hispanic,Male,25 - 45
6547,1.0,1,Hispanic,Male,Less than 25
6548,1.0,1,African-American,Male,Less than 25
6549,0.0,1,African-American,Male,Greater than 45
6550,1.0,1,African-American,Male,Greater than 45
6551,0.0,0,Caucasian,Male,25 - 45
6552,0.0,1,Caucasian,Female,Greater than 45
6553,1.0,0,African-American,Male,Less than 25
6554,0.0,0,African-American,Female,25 - 45
6557,1.0,0,African-American,Male,Greater than 45
6558,0.0,1,Caucasian,Male,Greater than 45
6560,0.0,0,African-American,Female,Greater than 45
6563,1.0,1,Caucasian,Male,25 - 45
6564,0.0,0,Caucasian,Male,25 - 45
6566,1.0,1,African-American,Male,25 - 45
6570,0.0,0,Caucasian,Male,Greater than 45
6571,1.0,1,African-American,Male,Greater than 45
6572,0.0,0,Caucasian,Male,25 - 45
6573,0.0,1,Other,Male,25 - 45
6574,0.0,1,African-American,Female,25 - 45
6575,0.0,1,Hispanic,Male,25 - 45
6577,0.0,0,Caucasian,Male,25 - 45
6578,0.0,0,Caucasian,Male,Greater than 45
6580,0.0,0,Caucasian,Male,Greater than 45
6583,1.0,0,African-American,Male,25 - 45
6584,0.0,0,Caucasian,Male,25 - 45
6585,1.0,1,African-American,Male,25 - 45
6586,1.0,1,Caucasian,Female,Greater than 45
6587,1.0,1,African-American,Male,Less than 25
6588,0.0,0,African-American,Male,Less than 25
6589,1.0,1,African-American,Female,25 - 45
6591,0.0,0,African-American,Female,Greater than 45
6592,0.0,0,Caucasian,Female,Greater than 45
6593,0.0,0,African-American,Male,Greater than 45
6594,1.0,0,African-American,Male,Less than 25
6595,0.0,0,African-American,Male,25 - 45
6596,0.0,1,African-American,Male,Greater than 45
6597,1.0,1,African-American,Male,25 - 45
6600,0.0,1,Hispanic,Male,25 - 45
6601,0.0,0,African-American,Male,Greater than 45
6602,0.0,1,Caucasian,Male,25 - 45
6603,1.0,1,African-American,Male,Less than 25
6604,0.0,1,African-American,Male,25 - 45
6605,1.0,0,African-American,Female,Less than 25
6606,1.0,0,African-American,Male,25 - 45
6608,1.0,1,Caucasian,Male,25 - 45
6611,0.0,0,African-American,Male,Greater than 45
6613,0.0,0,African-American,Male,25 - 45
6614,0.0,0,Caucasian,Male,Less than 25
6615,0.0,0,Other,Female,Greater than 45
6616,0.0,1,Caucasian,Male,25 - 45
6621,0.0,1,Hispanic,Male,25 - 45
6624,0.0,1,Hispanic,Male,Greater than 45
6626,0.0,0,African-American,Male,25 - 45
6627,0.0,0,Hispanic,Male,25 - 45
6629,1.0,1,Caucasian,Female,25 - 45
6631,1.0,1,African-American,Male,25 - 45
6633,0.0,0,Caucasian,Male,25 - 45
6634,1.0,1,African-American,Male,25 - 45
6636,0.0,0,Caucasian,Male,Less than 25
6637,0.0,0,Caucasian,Female,25 - 45
6638,0.0,1,African-American,Male,Less than 25
6639,0.0,0,African-American,Male,Greater than 45
6641,1.0,1,African-American,Male,Less than 25
6642,0.0,0,Caucasian,Male,25 - 45
6645,0.0,0,African-American,Female,25 - 45
6646,1.0,1,African-American,Male,25 - 45
6649,1.0,1,Caucasian,Male,25 - 45
6650,1.0,1,African-American,Male,Less than 25
6651,0.0,0,African-American,Female,25 - 45
6652,1.0,1,African-American,Male,25 - 45
6653,1.0,0,Caucasian,Female,25 - 45
6654,1.0,1,African-American,Male,Less than 25
6655,0.0,0,African-American,Female,25 - 45
6657,1.0,1,African-American,Female,25 - 45
6658,0.0,1,African-American,Male,25 - 45
6659,1.0,0,African-American,Male,Less than 25
6660,0.0,1,Caucasian,Male,25 - 45
6661,0.0,0,Caucasian,Male,Less than 25
6662,0.0,0,African-American,Male,25 - 45
6663,0.0,0,African-American,Male,25 - 45
6665,1.0,0,African-American,Female,Less than 25
6667,0.0,0,African-American,Female,Less than 25
6668,0.0,1,African-American,Male,25 - 45
6669,1.0,0,African-American,Male,25 - 45
6670,1.0,1,Caucasian,Male,25 - 45
6671,1.0,1,Caucasian,Female,Less than 25
6672,1.0,1,African-American,Male,Less than 25
6679,1.0,1,Other,Female,25 - 45
6681,1.0,1,African-American,Male,25 - 45
6683,1.0,1,African-American,Female,Less than 25
6685,1.0,0,African-American,Male,25 - 45
6686,0.0,1,Caucasian,Male,25 - 45
6687,1.0,1,Caucasian,Male,25 - 45
6688,0.0,0,Caucasian,Male,25 - 45
6689,0.0,0,Caucasian,Male,Greater than 45
6690,1.0,1,African-American,Male,25 - 45
6691,1.0,0,Caucasian,Female,25 - 45
6692,0.0,0,Caucasian,Male,25 - 45
6693,0.0,0,Caucasian,Male,25 - 45
6695,0.0,0,African-American,Male,25 - 45
6696,1.0,0,African-American,Male,Less than 25
6697,1.0,0,Caucasian,Male,25 - 45
6698,1.0,1,African-American,Male,25 - 45
6699,1.0,0,Caucasian,Female,25 - 45
6701,1.0,0,African-American,Male,Less than 25
6702,0.0,0,African-American,Female,25 - 45
6703,0.0,0,African-American,Male,25 - 45
6704,1.0,0,Caucasian,Male,25 - 45
6705,1.0,0,Caucasian,Female,25 - 45
6706,1.0,1,African-American,Male,25 - 45
6708,0.0,0,African-American,Male,25 - 45
6712,0.0,0,Caucasian,Female,25 - 45
6713,0.0,0,Other,Male,25 - 45
6715,1.0,0,African-American,Female,25 - 45
6717,1.0,0,Caucasian,Female,25 - 45
6719,1.0,1,African-American,Male,25 - 45
6721,0.0,0,African-American,Female,25 - 45
6722,1.0,0,Caucasian,Male,25 - 45
6726,0.0,1,Hispanic,Male,25 - 45
6729,0.0,0,Hispanic,Female,25 - 45
6730,1.0,0,African-American,Female,25 - 45
6731,0.0,0,Caucasian,Female,25 - 45
6732,1.0,1,Caucasian,Male,Less than 25
6733,0.0,0,African-American,Male,Less than 25
6735,0.0,0,Hispanic,Female,Greater than 45
6737,0.0,1,African-American,Male,Less than 25
6739,1.0,1,African-American,Male,Greater than 45
6740,1.0,1,African-American,Female,25 - 45
6741,0.0,0,African-American,Male,Less than 25
6744,1.0,1,African-American,Male,25 - 45
6747,1.0,1,African-American,Male,Less than 25
6748,0.0,0,Other,Male,Less than 25
6749,1.0,0,Caucasian,Female,Less than 25
6751,0.0,1,Caucasian,Male,25 - 45
6754,0.0,0,Hispanic,Female,Less than 25
6755,0.0,1,African-American,Female,Less than 25
6756,0.0,1,Caucasian,Male,25 - 45
6758,0.0,1,Caucasian,Female,25 - 45
6759,1.0,1,African-American,Male,25 - 45
